TRANSACTION_AMOUNT,TRANSACTION_DATE,DEVICE_ID,IP_ADDRESS,TRANSACTION_TYPE,AGE,OCCUPATION,TRANSACTION_DURATION,LOGIN_ATTEMPTS,ACCOUNT_BALANCE,PREVIOUS_TRANSACTION_DATE
74.73,30-01-2023 17:17,D000566,92.180.81.50,Branch,64,Retired,162,1,6353.22,04-11-2024 08:08
182.79,25-10-2023 16:21,D000499,35.73.67.98,Online,23,Student,14,1,1251.85,04-11-2024 08:06
628.36,20-01-2023 16:09,D000415,196.121.240.10,Online,44,Doctor,108,1,11869.71,04-11-2024 08:07
268.39,21-02-2023 18:13,D000224,81.102.230.41,Online,29,Doctor,177,1,9409.43,04-11-2024 08:11
362.27,11-05-2023 16:36,D000073,69.160.14.157,ATM,80,Retired,47,1,6003.59,04-11-2024 08:07
560.15,14-08-2023 18:01,D000493,93.169.212.219,Online,50,Engineer,92,1,817.83,04-11-2024 08:10
351.99,12-06-2023 16:58,D000513,15.176.70.194,ATM,80,Retired,45,2,3663.64,04-11-2024 08:11
132.36,13-03-2023 17:01,D000203,41.0.10.107,Branch,28,Student,160,1,319.65,04-11-2024 08:10
24.77,01-11-2023 16:55,D000449,223.32.70.156,Online,40,Engineer,17,1,478.23,04-11-2024 08:07
668.67,07-11-2023 17:38,D000682,184.59.28.72,Online,44,Doctor,143,4,13446.81,04-11-2024 08:06
80.24,19-05-2023 17:28,D000604,190.92.63.219,Branch,53,Doctor,58,1,8012.81,04-11-2024 08:12
8.65,20-11-2023 16:28,D000105,217.233.219.196,ATM,68,Retired,198,1,4201.22,04-11-2024 08:11
178.91,15-03-2023 16:37,D000041,35.67.21.23,ATM,18,Student,19,1,8870.89,04-11-2024 08:07
115.22,08-12-2023 17:05,D000185,76.0.164.168,Branch,27,Engineer,108,1,906.2,04-11-2024 08:09
161.63,25-12-2023 16:32,D000626,34.86.220.205,Online,46,Doctor,276,1,9286.37,04-11-2024 08:08
542.75,07-12-2023 18:28,D000641,82.115.199.37,Branch,70,Retired,63,1,2224.08,04-11-2024 08:08
317.47,01-05-2023 17:31,D000060,119.163.214.161,Online,67,Doctor,16,1,14639.28,04-11-2024 08:07
280.99,20-02-2023 18:03,D000374,11.167.243.171,Branch,45,Engineer,29,1,9733.59,04-11-2024 08:07
24.19,08-02-2023 17:33,D000099,186.135.2.148,ATM,29,Engineer,28,1,2756.2,04-11-2024 08:07
586.85,15-08-2023 16:57,D000515,187.199.178.27,ATM,36,Doctor,86,1,6655.15,04-11-2024 08:12
372.41,19-06-2023 18:12,D000362,214.125.131.88,ATM,55,Retired,143,1,3233.87,04-11-2024 08:06
63.17,25-07-2023 18:28,D000647,113.137.153.101,ATM,20,Student,148,1,1676.57,04-11-2024 08:07
383.69,31-10-2023 17:06,D000133,107.248.120.12,Online,54,Engineer,285,1,8371.11,04-11-2024 08:10
247.17,22-05-2023 17:58,D000081,56.89.80.133,Branch,65,Retired,149,1,2611.64,04-11-2024 08:07
48.78,11-08-2023 16:43,D000071,112.222.0.29,Branch,18,Student,136,1,552.06,04-11-2024 08:10
4.15,19-10-2023 16:34,D000214,166.41.54.117,Branch,60,Retired,119,1,6017.36,04-11-2024 08:09
60.99,01-08-2023 17:14,D000651,5.50.152.168,Branch,34,Engineer,58,1,7281.46,04-11-2024 08:07
408.19,15-12-2023 16:48,D000369,19.20.13.234,Branch,26,Engineer,241,1,6847.47,04-11-2024 08:08
524.6,07-04-2023 17:37,D000593,44.73.3.217,Branch,58,Doctor,76,1,13017.7,04-11-2024 08:09
108.96,10-10-2023 18:12,D000240,49.31.186.82,ATM,26,Student,247,1,7597.66,04-11-2024 08:06
70.03,18-12-2023 18:34,D000005,193.221.15.59,Branch,63,Retired,49,1,7330.31,04-11-2024 08:07
124.84,22-09-2023 17:44,D000640,18.72.115.111,Online,52,Retired,79,1,6711.78,04-11-2024 08:11
324.04,05-07-2023 16:49,D000642,101.120.142.50,ATM,54,Retired,30,1,2248.06,04-11-2024 08:08
39.69,24-04-2023 17:16,D000539,219.98.242.240,Online,70,Retired,163,1,3524.68,04-11-2024 08:07
157.7,01-12-2023 17:29,D000075,21.190.11.223,Branch,58,Engineer,46,1,8332.58,04-11-2024 08:11
81.27,07-11-2023 16:36,D000228,201.95.180.152,Online,22,Student,68,1,1814.48,04-11-2024 08:10
193.82,20-04-2023 17:52,D000531,16.128.130.153,Branch,37,Engineer,176,1,3886.77,04-11-2024 08:12
16.73,30-11-2023 17:48,D000660,205.45.234.42,Online,79,Retired,165,1,7591.13,04-11-2024 08:08
474.05,10-08-2023 18:30,D000643,24.129.74.189,ATM,57,Retired,214,1,1484.31,04-11-2024 08:10
39.21,10-05-2023 16:15,D000059,105.87.212.115,ATM,66,Doctor,245,4,9385.57,04-11-2024 08:11
637.75,24-07-2023 16:07,D000561,184.57.159.204,Branch,79,Retired,152,1,4202.92,04-11-2024 08:08
153.59,04-05-2023 17:43,D000270,204.120.80.105,Branch,66,Retired,174,1,4813.12,04-11-2024 08:09
186.6,25-10-2023 16:03,D000554,184.185.209.72,Branch,18,Student,139,1,9716.68,04-11-2024 08:10
644.08,08-05-2023 17:29,D000377,57.232.212.116,Online,24,Student,55,1,1980.62,04-11-2024 08:07
226.66,27-12-2023 18:55,D000644,16.94.155.46,Branch,41,Doctor,168,1,10216.25,04-11-2024 08:07
305,12-10-2023 17:20,D000608,199.103.32.145,ATM,22,Student,222,1,944.83,04-11-2024 08:06
233.1,16-01-2023 17:28,D000472,38.164.132.63,Branch,42,Doctor,37,1,7469.2,04-11-2024 08:11
793.13,10-05-2023 16:38,D000518,173.232.121.213,Online,68,Doctor,76,1,13389.16,04-11-2024 08:09
224.19,21-09-2023 16:42,D000266,46.150.175.171,ATM,52,Doctor,93,1,8475.47,04-11-2024 08:07
214.83,20-03-2023 18:12,D000228,205.45.234.42,ATM,23,Student,63,1,991.69,04-11-2024 08:11
163.46,08-09-2023 17:09,D000150,39.129.125.110,Branch,63,Retired,111,1,6953.8,04-11-2024 08:11
194.99,01-12-2023 17:01,D000442,173.232.121.213,Branch,34,Engineer,91,1,1370.03,04-11-2024 08:07
23.4,08-02-2023 18:27,D000079,74.58.165.67,ATM,46,Doctor,175,4,14851.28,04-11-2024 08:07
227.5,13-03-2023 16:59,D000227,134.140.85.231,Online,34,Doctor,277,1,11505.35,04-11-2024 08:11
259.9,22-06-2023 16:08,D000551,14.200.197.126,Online,26,Student,100,1,914.28,04-11-2024 08:07
59.51,04-04-2023 16:12,D000263,86.220.59.252,Online,36,Doctor,55,1,9955.88,04-11-2024 08:12
50.63,24-05-2023 16:21,D000314,9.230.41.239,Online,64,Retired,143,1,4732.81,04-11-2024 08:12
1074.95,02-06-2023 16:49,D000674,167.95.191.52,Branch,20,Student,91,1,530.86,04-11-2024 08:09
112.94,24-11-2023 17:35,D000265,142.160.124.244,Online,73,Retired,31,1,3807.84,04-11-2024 08:07
11.81,27-02-2023 16:07,D000295,96.162.11.85,ATM,21,Student,131,1,320.25,04-11-2024 08:07
329.14,14-11-2023 16:37,D000156,6.204.110.7,Branch,55,Doctor,14,1,12033.92,04-11-2024 08:09
154.24,06-11-2023 16:19,D000129,219.98.242.240,ATM,61,Retired,82,1,6109.55,04-11-2024 08:08
233.44,20-01-2023 16:23,D000334,37.213.85.222,Online,20,Student,297,1,1691.88,04-11-2024 08:07
141.8,15-11-2023 18:56,D000046,184.4.253.143,ATM,18,Student,116,1,1697.67,04-11-2024 08:08
209.03,09-10-2023 18:20,D000371,175.210.47.87,Branch,55,Engineer,126,1,8359.5,04-11-2024 08:10
1137.63,14-02-2023 16:55,D000494,213.207.62.176,ATM,26,Student,144,1,1629.12,04-11-2024 08:08
261.14,15-05-2023 18:44,D000218,186.135.2.148,ATM,42,Engineer,162,1,6100.08,04-11-2024 08:08
101.81,29-06-2023 17:51,D000209,160.212.125.105,ATM,45,Doctor,105,1,13872.03,04-11-2024 08:11
98.71,18-09-2023 17:41,D000276,79.227.202.117,ATM,32,Doctor,117,1,10095.23,04-11-2024 08:07
87.38,03-03-2023 18:23,D000356,3.200.166.167,Branch,21,Student,252,1,1504.99,04-11-2024 08:09
83.39,18-09-2023 16:00,D000069,135.73.131.111,Branch,32,Doctor,158,1,13182.11,04-11-2024 08:12
267.55,13-06-2023 16:06,D000138,170.99.15.217,Online,46,Engineer,40,1,4330.04,04-11-2024 08:12
870.05,31-08-2023 16:42,D000098,80.90.35.146,ATM,29,Doctor,39,1,905.25,04-11-2024 08:11
154.32,01-01-2024 16:53,D000055,8.244.162.185,ATM,38,Engineer,269,1,6972.5,04-11-2024 08:11
164.51,05-06-2023 18:09,D000105,189.248.139.91,Branch,78,Retired,110,1,3553.69,04-11-2024 08:07
758.12,03-07-2023 18:46,D000413,179.132.235.182,ATM,69,Retired,90,1,6164.65,04-11-2024 08:11
103.76,29-03-2023 16:20,D000667,79.47.176.19,Online,28,Engineer,188,1,9626.14,04-11-2024 08:11
583.92,01-08-2023 16:11,D000429,32.169.88.41,Online,55,Engineer,139,1,6364.14,04-11-2024 08:06
204.06,02-01-2023 16:07,D000685,150.231.20.169,Online,77,Retired,159,1,4351.83,04-11-2024 08:07
53.51,26-10-2023 16:54,D000671,136.172.149.77,Online,56,Retired,165,1,5773.5,04-11-2024 08:11
1108.46,31-08-2023 16:16,D000353,48.89.167.189,Branch,30,Engineer,262,1,9257.04,04-11-2024 08:06
52.95,07-08-2023 18:02,D000652,148.234.210.167,Online,68,Retired,14,1,6335.58,04-11-2024 08:07
120.17,08-08-2023 17:07,D000052,47.167.178.158,ATM,49,Doctor,105,1,5403.79,04-11-2024 08:11
220.8,06-09-2023 18:43,D000532,10.223.224.50,Online,31,Engineer,28,1,8135.31,04-11-2024 08:10
119.01,13-03-2023 17:26,D000418,14.200.197.126,ATM,45,Doctor,87,1,9798.26,04-11-2024 08:09
183.32,10-05-2023 16:27,D000450,162.207.77.170,ATM,21,Student,74,1,137.42,04-11-2024 08:09
858.88,22-08-2023 16:31,D000389,146.53.16.47,Online,60,Engineer,227,1,7015.46,04-11-2024 08:12
11.46,13-02-2023 16:53,D000315,13.188.62.74,Online,41,Engineer,128,1,2356.71,04-11-2024 08:09
61.37,06-02-2023 16:54,D000074,57.141.198.111,Branch,75,Retired,164,1,4294.44,04-11-2024 08:10
103.08,27-02-2023 16:48,D000304,66.255.7.16,Branch,49,Engineer,150,1,9251.38,04-11-2024 08:06
1.21,21-08-2023 17:19,D000369,96.115.67.230,Branch,55,Retired,196,1,7542.74,04-11-2024 08:11
425.18,04-10-2023 16:00,D000496,77.92.193.22,Online,26,Engineer,172,1,9880.71,04-11-2024 08:08
60.96,23-10-2023 16:35,D000090,184.185.209.72,ATM,52,Retired,238,1,6189.24,04-11-2024 08:09
64.21,09-01-2023 16:36,D000527,134.222.122.238,ATM,51,Doctor,37,1,12540.18,04-11-2024 08:09
523.02,19-05-2023 18:32,D000689,124.180.225.109,Online,53,Retired,83,1,4586.11,04-11-2024 08:06
50.26,09-11-2023 17:51,D000268,52.1.78.30,Branch,65,Retired,164,1,1519.38,04-11-2024 08:10
110.08,20-11-2023 17:15,D000560,207.157.126.125,Branch,19,Student,95,1,1447.26,04-11-2024 08:08
54.47,13-11-2023 17:47,D000434,190.92.63.219,Branch,23,Student,34,1,1131.42,04-11-2024 08:11
79.76,03-04-2023 16:25,D000110,221.169.49.152,Online,68,Doctor,115,1,10278.75,04-11-2024 08:08
16.79,06-11-2023 16:42,D000317,204.120.80.105,Online,30,Doctor,146,1,535.15,04-11-2024 08:11
1531.31,23-10-2023 18:00,D000319,91.204.200.167,Online,18,Student,62,4,859.86,04-11-2024 08:06
68.62,29-06-2023 16:57,D000044,167.67.137.223,Branch,29,Doctor,157,1,13891.47,04-11-2024 08:10
157.16,13-03-2023 17:34,D000682,133.223.159.151,Branch,20,Student,280,1,1545.77,04-11-2024 08:07
643.38,06-11-2023 17:19,D000251,107.247.202.71,Online,18,Student,105,1,1046.74,04-11-2024 08:12
328.34,12-10-2023 16:17,D000245,106.244.1.47,Online,42,Engineer,31,1,2840.45,04-11-2024 08:09
72.68,21-07-2023 17:56,D000697,87.234.36.48,Online,69,Retired,44,1,6216.77,04-11-2024 08:10
354.76,17-05-2023 16:30,D000135,54.252.249.33,Branch,51,Doctor,279,1,10141.92,04-11-2024 08:07
793.88,22-02-2023 16:17,D000317,89.237.88.251,ATM,22,Student,252,1,1404.06,04-11-2024 08:07
29.22,27-02-2023 18:33,D000660,218.83.2.94,ATM,27,Engineer,69,1,7795.79,04-11-2024 08:10
653.97,04-10-2023 17:41,D000464,141.241.241.128,Online,37,Engineer,100,1,3886.65,04-11-2024 08:11
366.43,30-01-2023 16:38,D000069,40.244.94.218,Online,21,Student,92,1,1560.45,04-11-2024 08:09
120.86,16-11-2023 17:57,D000035,184.146.10.88,Online,33,Doctor,162,4,13566.58,04-11-2024 08:11
233.74,13-02-2023 16:43,D000373,6.44.165.160,Online,72,Retired,142,1,4749.54,04-11-2024 08:06
471.84,29-09-2023 17:31,D000163,137.33.78.168,ATM,18,Student,138,1,1044.33,04-11-2024 08:08
213.4,14-08-2023 16:40,D000203,198.73.211.114,Branch,73,Retired,100,1,2012.24,04-11-2024 08:09
254.21,22-05-2023 16:48,D000487,137.33.78.168,ATM,48,Engineer,46,1,2487.2,04-11-2024 08:10
577.73,10-11-2023 16:26,D000527,93.146.251.20,ATM,37,Doctor,63,1,14977.99,04-11-2024 08:06
170.26,25-09-2023 16:58,D000445,6.44.165.160,ATM,27,Student,265,1,1969.48,04-11-2024 08:07
337.73,23-05-2023 17:12,D000480,219.193.239.152,Online,78,Retired,107,4,7001.2,04-11-2024 08:07
330.61,06-07-2023 16:04,D000648,186.54.68.246,Branch,64,Retired,113,1,2525.25,04-11-2024 08:10
132.33,10-11-2023 16:32,D000437,88.55.149.101,ATM,35,Engineer,47,1,7457.94,04-11-2024 08:08
672.74,10-08-2023 16:39,D000033,169.67.220.37,Branch,46,Engineer,118,1,5386.52,04-11-2024 08:11
74.04,23-02-2023 18:23,D000103,188.124.181.12,Online,18,Student,66,1,1690.23,04-11-2024 08:11
197.18,09-05-2023 16:47,D000042,189.20.224.220,Online,28,Engineer,135,1,3114.92,04-11-2024 08:10
21.15,20-11-2023 16:06,D000484,159.37.30.154,Branch,70,Retired,180,1,3466.74,04-11-2024 08:09
218.37,05-06-2023 16:27,D000651,147.119.62.178,ATM,62,Doctor,105,1,9942.24,04-11-2024 08:10
590.01,06-02-2023 16:42,D000248,197.162.55.147,Online,29,Doctor,140,3,9791.74,04-11-2024 08:07
697.82,27-11-2023 16:10,D000377,161.25.82.11,Online,44,Engineer,153,1,6824,04-11-2024 08:07
302.76,16-11-2023 17:14,D000640,221.23.158.87,ATM,38,Engineer,88,3,8583.39,04-11-2024 08:11
148,23-01-2023 16:48,D000530,38.164.132.63,Branch,20,Student,35,1,1488.65,04-11-2024 08:06
22.26,30-01-2023 18:50,D000028,211.45.75.44,Branch,19,Student,56,1,5583.88,04-11-2024 08:08
0.86,13-02-2023 17:49,D000082,120.16.186.17,ATM,25,Student,139,1,1357.22,04-11-2024 08:12
757.1,23-01-2023 17:22,D000667,14.200.197.126,Branch,65,Doctor,203,1,10553.23,04-11-2024 08:11
38.81,28-04-2023 18:52,D000285,120.32.147.210,Online,25,Student,145,1,1619.6,04-11-2024 08:12
76.51,03-04-2023 16:01,D000242,200.22.195.243,Online,49,Engineer,120,4,9475.4,04-11-2024 08:07
32.46,10-03-2023 18:59,D000536,156.187.182.236,Online,31,Doctor,10,1,8656.18,04-11-2024 08:09
1022.75,19-01-2023 16:45,D000294,190.164.160.79,Branch,62,Doctor,158,1,207.74,04-11-2024 08:10
20.64,20-04-2023 16:01,D000063,197.23.128.119,Branch,22,Student,59,1,949.38,04-11-2024 08:09
662.11,02-02-2023 16:52,D000416,145.246.171.225,Branch,23,Student,219,1,1996.38,04-11-2024 08:07
288.77,13-11-2023 16:42,D000422,94.37.250.128,ATM,55,Engineer,110,1,8836.51,04-11-2024 08:09
35.05,27-09-2023 18:52,D000589,115.241.186.164,Branch,30,Doctor,105,1,14330.47,04-11-2024 08:07
214.73,10-11-2023 18:28,D000104,57.166.147.242,ATM,46,Doctor,26,1,5368.42,04-11-2024 08:07
25.38,23-10-2023 16:03,D000222,201.114.165.141,Branch,57,Engineer,66,1,8616.05,04-11-2024 08:11
617.66,30-01-2023 16:34,D000116,100.4.40.132,ATM,41,Engineer,40,1,5906.58,04-11-2024 08:10
446.39,12-12-2023 17:41,D000102,155.37.19.43,ATM,63,Retired,77,1,7863.6,04-11-2024 08:07
377.92,22-02-2023 17:29,D000360,179.43.245.131,Branch,33,Engineer,204,1,2254.71,04-11-2024 08:06
11.04,13-02-2023 18:17,D000638,168.36.49.167,Online,30,Engineer,43,1,6983.04,04-11-2024 08:10
275.46,24-07-2023 17:09,D000027,31.75.105.19,ATM,36,Doctor,67,1,9697.75,04-11-2024 08:12
179.76,12-07-2023 16:11,D000038,193.190.29.63,Online,78,Retired,81,1,5909.52,04-11-2024 08:09
32.34,21-06-2023 16:52,D000622,176.96.83.253,Branch,44,Doctor,45,1,7847.62,04-11-2024 08:09
273.92,04-07-2023 17:50,D000646,116.43.88.219,Branch,79,Retired,109,1,4543.56,04-11-2024 08:11
375.45,05-12-2023 17:57,D000310,5.252.94.135,Branch,19,Student,32,1,1307.23,04-11-2024 08:08
388.98,21-08-2023 17:10,D000548,78.69.172.205,ATM,23,Student,155,1,1819.91,04-11-2024 08:08
492.84,01-03-2023 17:43,D000514,81.248.235.147,ATM,25,Student,38,1,577.67,04-11-2024 08:09
148.85,29-11-2023 16:46,D000441,155.37.19.43,ATM,57,Doctor,25,1,7802.36,04-11-2024 08:08
119.95,10-04-2023 17:53,D000292,214.32.109.197,Branch,62,Retired,47,5,2596.61,04-11-2024 08:10
391.66,10-07-2023 17:29,D000271,119.163.214.161,Branch,50,Engineer,103,1,2406.31,04-11-2024 08:06
185.99,24-04-2023 16:49,D000674,39.129.125.110,Branch,41,Engineer,53,1,402.45,04-11-2024 08:09
322.48,13-03-2023 16:10,D000649,210.136.14.108,ATM,27,Student,57,1,1238.43,04-11-2024 08:11
20.27,04-12-2023 16:27,D000649,86.103.2.29,Branch,18,Student,22,1,796.35,04-11-2024 08:09
280.61,27-11-2023 16:37,D000485,186.135.2.148,ATM,47,Engineer,129,3,7888.76,04-11-2024 08:10
199.02,29-05-2023 16:31,D000359,147.94.242.35,ATM,61,Retired,269,1,4658.89,04-11-2024 08:07
104.23,17-10-2023 16:41,D000621,11.188.75.155,Online,63,Retired,108,1,5009.29,04-11-2024 08:09
353.59,11-08-2023 17:57,D000311,198.24.183.157,Branch,52,Retired,109,5,1822.34,04-11-2024 08:10
55.86,23-01-2023 17:18,D000211,200.136.146.93,Online,39,Engineer,68,1,5346.46,04-11-2024 08:06
10.77,08-03-2023 16:58,D000253,37.227.215.145,ATM,31,Doctor,178,1,10704.95,04-11-2024 08:10
95.55,10-04-2023 16:25,D000595,42.3.3.101,Branch,33,Engineer,51,1,2434.74,04-11-2024 08:10
477.07,27-11-2023 16:30,D000503,80.75.92.66,Online,27,Engineer,278,1,6568.07,04-11-2024 08:07
9.1,02-03-2023 16:09,D000158,53.131.194.183,Online,52,Retired,63,1,2791.45,04-11-2024 08:09
21.41,04-12-2023 16:27,D000092,195.164.171.146,Online,57,Doctor,99,1,658.91,04-11-2024 08:08
278.28,02-10-2023 16:20,D000038,148.42.122.1,Branch,28,Student,26,1,1346.88,04-11-2024 08:07
388.1,21-08-2023 18:06,D000653,101.90.40.193,Online,73,Retired,40,1,3022.12,04-11-2024 08:07
215.39,21-06-2023 16:23,D000409,196.121.240.10,ATM,27,Student,216,1,1582.55,04-11-2024 08:11
194.37,26-04-2023 17:55,D000151,160.160.113.117,ATM,66,Doctor,161,1,14395.88,04-11-2024 08:09
37.7,29-06-2023 16:04,D000344,167.67.137.223,ATM,20,Student,109,1,1741.1,04-11-2024 08:12
19.59,16-06-2023 18:47,D000529,170.54.231.239,Branch,64,Retired,122,1,1061.69,04-11-2024 08:10
81.35,23-01-2023 17:39,D000242,205.69.66.135,Online,41,Engineer,103,1,7192.45,04-11-2024 08:07
314.54,29-09-2023 16:34,D000168,116.237.223.50,Branch,58,Engineer,228,1,9923.45,04-11-2024 08:11
466.64,04-09-2023 16:57,D000327,131.41.45.13,ATM,58,Doctor,11,1,10915.11,04-11-2024 08:09
397.01,07-08-2023 17:45,D000044,92.180.81.50,ATM,22,Student,100,1,719.52,04-11-2024 08:06
472.48,27-02-2023 17:06,D000149,11.3.59.231,Branch,55,Engineer,87,1,7128.82,04-11-2024 08:09
67.15,20-11-2023 17:17,D000661,191.91.45.159,Online,59,Doctor,14,1,9028.49,04-11-2024 08:10
102.67,10-05-2023 17:41,D000097,215.97.143.157,Branch,79,Retired,119,1,4656.94,04-11-2024 08:06
460.09,06-03-2023 17:05,D000033,188.77.83.72,Online,35,Doctor,146,3,6990.64,04-11-2024 08:08
453.49,02-01-2023 16:06,D000471,40.226.196.34,Branch,66,Doctor,147,1,6366.43,04-11-2024 08:08
267.17,24-08-2023 16:56,D000638,161.177.41.214,ATM,26,Student,170,1,1382.62,04-11-2024 08:07
111.26,18-08-2023 17:07,D000102,138.220.61.84,ATM,66,Doctor,43,1,14350.11,04-11-2024 08:07
121.17,25-12-2023 17:31,D000573,155.19.119.0,ATM,68,Doctor,158,1,12990.77,04-11-2024 08:10
213.28,25-12-2023 18:29,D000034,156.134.123.253,Branch,51,Retired,94,1,4835.91,04-11-2024 08:11
187.88,10-08-2023 16:39,D000034,189.198.67.252,ATM,60,Engineer,180,1,2154.58,04-11-2024 08:10
471.88,30-10-2023 18:44,D000317,133.67.250.163,Online,34,Doctor,141,1,14833.34,04-11-2024 08:07
83.79,12-10-2023 16:37,D000176,12.246.170.239,ATM,57,Engineer,47,1,5061.3,04-11-2024 08:09
212.14,14-08-2023 17:28,D000269,44.67.137.125,Branch,72,Retired,105,1,7225.06,04-11-2024 08:08
99.16,28-02-2023 17:55,D000573,84.237.126.96,Online,79,Retired,202,1,2607.58,04-11-2024 08:10
839.33,02-05-2023 16:03,D000579,174.61.77.54,Branch,60,Doctor,86,1,11538.97,04-11-2024 08:09
29.91,31-07-2023 16:26,D000551,113.21.93.28,Online,76,Retired,43,3,2834.84,04-11-2024 08:08
4.24,17-04-2023 16:46,D000226,77.208.193.198,Online,38,Engineer,38,1,7822.73,04-11-2024 08:07
50.29,18-09-2023 16:13,D000499,171.150.178.172,Online,58,Doctor,64,1,7604.9,04-11-2024 08:07
135.85,03-08-2023 17:25,D000430,65.27.212.129,Online,57,Retired,269,1,1480.39,04-11-2024 08:08
368.53,03-04-2023 16:09,D000469,31.127.129.152,Branch,68,Doctor,34,1,13696.31,04-11-2024 08:06
17.95,05-06-2023 17:22,D000411,167.164.55.0,Branch,64,Doctor,135,1,12344.9,04-11-2024 08:09
127.8,02-03-2023 16:05,D000376,34.169.232.37,Branch,31,Engineer,47,1,8630.99,04-11-2024 08:07
16.73,22-02-2023 17:39,D000411,27.215.118.94,Online,45,Engineer,48,1,2202.62,04-11-2024 08:09
317.12,11-12-2023 16:03,D000007,57.232.212.116,Branch,44,Doctor,80,1,14409.74,04-11-2024 08:08
476.63,25-07-2023 17:17,D000697,32.13.122.242,ATM,79,Retired,115,1,4894.25,04-11-2024 08:09
156.58,18-09-2023 16:03,D000079,48.31.196.24,Branch,24,Student,160,1,8981.61,04-11-2024 08:09
55.12,18-09-2023 16:19,D000219,152.140.239.181,Online,34,Engineer,261,1,3791.99,04-11-2024 08:11
15.74,09-01-2023 16:05,D000064,136.250.159.93,Branch,27,Student,38,1,690.16,04-11-2024 08:10
353.68,06-11-2023 16:32,D000614,147.234.20.46,Online,70,Retired,145,1,6777.12,04-11-2024 08:08
297.15,12-10-2023 18:11,D000273,122.94.26.104,Online,76,Retired,178,1,5449.37,04-11-2024 08:10
647.85,04-12-2023 16:31,D000574,97.106.5.76,Branch,36,Doctor,121,1,13779.97,04-11-2024 08:09
75.04,27-07-2023 17:04,D000037,52.1.78.30,ATM,49,Engineer,178,1,9648.6,04-11-2024 08:07
273.92,08-05-2023 17:54,D000602,101.90.40.193,Online,28,Student,35,1,1029.15,04-11-2024 08:09
215.8,18-05-2023 16:03,D000273,149.84.108.18,Branch,51,Retired,66,1,3656.62,04-11-2024 08:08
963.77,11-07-2023 16:45,D000382,32.13.122.242,ATM,41,Engineer,248,1,6710.51,04-11-2024 08:10
420.6,17-04-2023 16:10,D000124,189.183.50.147,Branch,26,Student,55,1,1778.75,04-11-2024 08:09
688.36,30-06-2023 16:31,D000235,200.136.146.93,Branch,23,Student,22,1,5191.13,04-11-2024 08:11
285.18,08-03-2023 16:39,D000515,110.247.153.70,Branch,55,Doctor,150,1,14847.97,04-11-2024 08:09
213.55,30-03-2023 16:00,D000680,161.25.82.11,ATM,63,Doctor,15,1,5238.37,04-11-2024 08:07
463.11,26-09-2023 16:50,D000210,49.31.186.82,Branch,51,Doctor,159,1,10238.82,04-11-2024 08:07
150.03,10-07-2023 16:17,D000325,219.219.117.136,ATM,73,Retired,176,1,7491.42,04-11-2024 08:11
428.61,09-10-2023 16:00,D000273,6.204.110.7,Branch,51,Retired,131,1,2116.36,04-11-2024 08:07
309.56,05-06-2023 17:29,D000591,6.204.110.7,Online,58,Doctor,147,1,972.04,04-11-2024 08:09
377.08,15-02-2023 17:33,D000124,136.162.111.135,Branch,26,Student,71,1,6430.86,04-11-2024 08:10
77.25,22-12-2023 17:49,D000142,45.182.28.148,Branch,68,Doctor,157,1,14077.97,04-11-2024 08:07
146.92,08-09-2023 16:28,D000522,77.7.223.184,ATM,64,Retired,272,1,3990.6,04-11-2024 08:07
126.6,26-05-2023 16:00,D000634,221.206.44.63,Branch,22,Student,146,1,961.65,04-11-2024 08:08
101.34,03-03-2023 17:49,D000501,147.227.81.224,ATM,24,Student,46,1,703.26,04-11-2024 08:10
184.97,26-06-2023 16:46,D000180,141.201.46.191,Branch,58,Doctor,268,1,1156.67,04-11-2024 08:11
451.15,27-02-2023 16:47,D000245,201.114.165.141,ATM,46,Engineer,175,1,1356.47,04-11-2024 08:10
516.47,21-12-2023 17:00,D000420,59.132.247.252,ATM,25,Student,94,1,1305.06,04-11-2024 08:09
880.04,30-10-2023 18:58,D000057,66.255.7.16,ATM,25,Student,29,1,261.97,04-11-2024 08:07
353.69,22-08-2023 16:49,D000474,49.29.37.185,Online,59,Engineer,163,1,9500.79,04-11-2024 08:08
66.69,01-11-2023 16:03,D000624,52.50.209.49,Branch,25,Student,140,1,1210.33,04-11-2024 08:07
95.75,12-07-2023 16:54,D000040,190.92.63.219,Branch,31,Engineer,169,1,337.62,04-11-2024 08:07
43.91,17-08-2023 18:31,D000515,149.84.108.18,Online,27,Student,86,1,1806.68,04-11-2024 08:12
98.03,18-12-2023 18:41,D000697,49.20.211.229,Branch,54,Engineer,165,1,6323.45,04-11-2024 08:08
617.66,16-02-2023 17:05,D000253,34.169.232.37,ATM,42,Engineer,128,1,7155.95,04-11-2024 08:08
888.57,13-06-2023 16:24,D000365,193.217.248.188,Online,62,Retired,102,1,7896.14,04-11-2024 08:10
